5.108087011875767081e-01
1.565276544945106915e-02
-1.803577687870719370e-01
8.568487201710283108e-01
7.001931830135407838e-06
-5.165964606852751530e-03
-6.656264198310457569e-02
-1.724692025763863157e-02
